DeliveryID,POLineID,DeliveryDate,ReceivedQuantity,RejectedQuantity,DelayDays,OnTimeFlag
DEL025970,POL017816,2026-04-18,42,0,0,True
DEL025971,POL069965,2025-03-20,3121,0,0,True
DEL025972,POL011471,2025-08-03,907,0,0,True
DEL025973,POL068899,2025-04-20,1795,0,0,True
DEL025974,POL061494,2026-04-27,2265,0,2,False
DEL025975,POL049067,2025-12-22,521,0,0,True
DEL025976,POL034806,2025-09-21,2639,10,0,True
DEL025977,POL033109,2025-06-19,118,10,7,False
DEL025978,POL065648,2026-06-26,2136,0,0,True
DEL025979,POL037515,2026-05-17,3763,0,0,True
DEL025980,POL047857,2025-02-27,2299,0,0,True
DEL025981,POL053445,2025-10-27,1375,0,0,True
DEL025982,POL057955,2026-05-23,2784,0,0,True
DEL025983,POL033763,2025-08-01,2663,0,0,True
DEL025984,POL003780,2026-05-06,835,0,3,False
DEL025985,POL043146,2026-04-10,908,2,0,True
DEL025986,POL037129,2025-03-13,191,0,0,True
DEL025987,POL061256,2025-12-15,2191,0,2,False
DEL025988,POL067360,2025-04-19,688,0,0,True
DEL025989,POL051352,2025-12-22,1672,0,0,True
DEL025990,POL013093,2026-04-15,1832,0,0,True
DEL025991,POL028776,2024-10-29,1898,0,3,False
DEL025992,POL058686,2024-08-21,776,0,0,True
DEL025993,POL065548,2026-05-27,1490,0,0,True
DEL025994,POL074509,2024-09-14,4427,0,0,True
DEL025995,POL003318,2024-12-23,106,0,0,True
DEL025996,POL020345,2025-02-21,2501,0,0,True
DEL025997,POL076378,2025-10-31,147,0,1,False
DEL025998,POL038155,2025-10-31,104,0,1,False
DEL025999,POL036945,2024-10-24,1159,0,0,True
DEL026000,POL022605,2026-04-03,1718,0,14,False
DEL026001,POL034179,2024-08-18,1667,0,0,True
DEL026002,POL014415,2026-04-13,2835,0,14,False
DEL026003,POL039590,2026-04-17,1165,1,0,True
DEL026004,POL076989,2025-08-08,1385,0,14,False
DEL026005,POL027013,2025-04-27,4000,0,1,False
DEL026006,POL073848,2026-01-23,2018,0,0,True
DEL026007,POL020972,2025-08-21,789,0,0,True
DEL026008,POL042333,2025-09-09,1520,0,0,True
DEL026009,POL037918,2024-08-16,1482,0,0,True
DEL026010,POL054493,2025-04-24,545,0,2,False
DEL026011,POL054808,2025-03-17,1120,0,5,False
DEL026012,POL062569,2026-04-18,1034,0,0,True
DEL026013,POL024519,2026-03-26,2222,0,3,False
DEL026014,POL052428,2025-03-26,1337,5,0,True
DEL026015,POL077688,2025-06-01,3780,0,7,False
DEL026016,POL042374,2025-11-11,2442,0,2,False
DEL026017,POL003924,2025-06-10,2450,0,0,True
DEL026018,POL043408,2025-10-12,2286,0,0,True
DEL026019,POL007687,2025-06-02,1289,0,0,True
DEL026020,POL034713,2025-12-31,1080,0,3,False
DEL026021,POL065238,2024-11-03,80,0,3,False
DEL026022,POL044906,2026-03-04,2098,0,0,True
DEL026023,POL037593,2025-05-19,2573,0,10,False
DEL026024,POL050859,2025-12-25,1821,0,0,True
DEL026025,POL049852,2025-06-08,351,0,0,True
DEL026026,POL003382,2024-08-28,1112,0,0,True
DEL026027,POL010187,2026-04-26,2531,0,0,True
DEL026028,POL054049,2025-04-16,2210,0,0,True
DEL026029,POL046215,2025-12-08,322,0,7,False
DEL026030,POL001310,2024-08-16,415,0,0,True
DEL026031,POL039812,2025-11-25,1312,0,3,False
DEL026032,POL031884,2025-12-19,537,0,0,True
DEL026033,POL041346,2025-06-30,3202,0,0,True
DEL026034,POL061190,2025-03-13,1123,0,1,False
DEL026035,POL044338,2025-05-25,916,0,0,True
DEL026036,POL058174,2024-09-13,1179,0,7,False
DEL026037,POL015832,2025-10-20,1021,0,0,True
DEL026038,POL005844,2025-11-17,1094,0,0,True
DEL026039,POL020097,2026-07-21,2580,0,0,True
DEL026040,POL022278,2025-06-30,2659,0,2,False
DEL026041,POL013464,2025-07-31,1395,0,0,True
DEL026042,POL019372,2025-12-07,36,0,0,True
DEL026043,POL034455,2025-07-04,2626,0,0,True
DEL026044,POL056667,2025-09-04,2285,0,7,False
DEL026045,POL011142,2025-03-16,1821,0,1,False
DEL026046,POL007484,2025-05-17,1686,0,3,False
DEL026047,POL071065,2025-03-25,1595,0,2,False
DEL026048,POL046858,2025-05-13,1903,5,0,True
DEL026049,POL036996,2025-05-26,3102,0,2,False
DEL026050,POL046274,2026-03-17,695,0,0,True
DEL026051,POL075856,2024-07-22,895,0,0,True
DEL026052,POL009709,2025-07-10,2033,0,10,False
DEL026053,POL067976,2025-10-20,2838,0,0,True
DEL026054,POL054850,2026-04-28,1724,0,0,True
DEL026055,POL010474,2024-10-12,23,0,7,False
DEL026056,POL066495,2025-06-09,2058,0,0,True
DEL026057,POL029165,2026-04-22,1503,1,7,False
DEL026058,POL072554,2026-01-23,578,0,0,True
DEL026059,POL031856,2025-11-06,149,0,0,True
DEL026060,POL038974,2026-03-15,2749,0,7,False
DEL026061,POL010517,2024-07-11,757,0,0,True
DEL026062,POL070745,2026-04-03,3810,0,0,True
DEL026063,POL001141,2025-09-15,693,0,0,True
DEL026064,POL071225,2025-08-06,1855,0,10,False
DEL026065,POL062408,2025-11-08,2610,0,0,True
DEL026066,POL052979,2026-04-05,324,0,0,True
DEL026067,POL065017,2024-08-31,868,0,0,True
DEL026068,POL013785,2026-05-03,532,0,0,True
DEL026069,POL058445,2024-11-15,1557,0,0,True
DEL026070,POL024424,2025-12-26,2556,0,0,True
DEL026071,POL036589,2025-04-28,1663,0,0,True
DEL026072,POL021964,2026-01-19,3210,0,0,True
DEL026073,POL063406,2026-01-09,1048,0,3,False
DEL026074,POL030784,2024-12-25,3308,0,0,True
DEL026075,POL067323,2024-08-21,471,0,0,True
DEL026076,POL008778,2024-12-26,92,0,0,True
DEL026077,POL014492,2025-08-12,2119,0,0,True
DEL026078,POL038534,2025-12-15,3079,0,0,True
DEL026079,POL041601,2024-12-25,1638,0,0,True
DEL026080,POL061816,2025-12-13,71,0,0,True
DEL026081,POL069184,2024-09-18,1032,0,0,True
DEL026082,POL013554,2026-05-02,728,2,0,True
DEL026083,POL032040,2024-09-25,836,0,2,False
DEL026084,POL047450,2026-06-28,3325,0,0,True
DEL026085,POL040585,2024-10-05,826,0,0,True
DEL026086,POL047222,2025-03-23,1821,0,0,True
DEL026087,POL020599,2024-11-15,536,0,10,False
DEL026088,POL065803,2026-07-20,1539,0,3,False
DEL026089,POL004353,2024-09-16,839,0,0,True
DEL026090,POL004871,2024-08-28,372,0,0,True
DEL026091,POL022801,2025-12-14,2099,0,0,True
DEL026092,POL056194,2024-07-22,2247,0,2,False
DEL026093,POL049637,2025-05-26,2929,0,2,False
DEL026094,POL067966,2025-03-18,72,0,2,False
DEL026095,POL039008,2024-10-03,1111,0,0,True
DEL026096,POL005042,2024-08-21,2372,0,2,False
DEL026097,POL041234,2025-10-20,1770,0,0,True
DEL026098,POL049465,2025-09-30,2064,0,0,True
DEL026099,POL074460,2024-09-13,1693,0,3,False
DEL026100,POL021296,2026-05-02,1906,0,2,False
DEL026101,POL062774,2026-05-31,308,0,0,True
DEL026102,POL026548,2026-04-08,3849,0,0,True
DEL026103,POL022843,2025-10-19,3777,0,0,True
DEL026104,POL016574,2024-12-01,1571,20,0,True
DEL026105,POL014711,2025-12-13,1583,0,0,True
DEL026106,POL036975,2026-04-02,1739,0,0,True
DEL026107,POL076093,2026-05-28,133,0,0,True
DEL026108,POL052065,2025-07-15,231,0,2,False
DEL026109,POL003796,2026-05-29,260,0,0,True
DEL026110,POL040124,2024-11-30,1018,0,2,False
DEL026111,POL023766,2026-01-23,163,0,0,True
DEL026112,POL027279,2026-01-08,1077,0,5,False
DEL026113,POL063482,2024-12-01,2313,0,0,True
DEL026114,POL078448,2024-08-28,968,0,0,True
DEL026115,POL024583,2025-01-24,1021,0,0,True
DEL026116,POL013556,2024-11-15,4052,0,0,True
DEL026117,POL061780,2025-01-14,410,1,0,True
DEL026118,POL023709,2024-11-13,1256,0,1,False
DEL026119,POL041228,2025-05-30,1941,0,1,False
DEL026120,POL063915,2026-05-19,1270,0,0,True
DEL026121,POL024009,2024-09-03,2157,0,5,False
DEL026122,POL066472,2026-04-25,926,0,0,True
DEL026123,POL043869,2025-03-07,506,0,14,False
DEL026124,POL067758,2025-07-26,2221,0,0,True
DEL026125,POL009483,2025-04-27,3577,0,0,True
DEL026126,POL057348,2025-11-03,87,0,0,True
DEL026127,POL021580,2025-10-11,3181,0,7,False
DEL026128,POL052063,2025-12-27,23,0,7,False
DEL026129,POL040082,2026-06-20,2490,0,0,True
DEL026130,POL027622,2026-02-17,665,0,0,True
DEL026131,POL035098,2025-12-18,619,0,0,True
DEL026132,POL018822,2024-10-03,4826,0,0,True
DEL026133,POL014124,2025-02-23,100,0,1,False
DEL026134,POL050295,2024-12-19,1119,0,0,True
DEL026135,POL018464,2025-08-06,1013,0,2,False
DEL026136,POL020849,2026-01-30,2087,0,0,True
DEL026137,POL025102,2026-01-05,53,0,2,False
DEL026138,POL055464,2025-12-06,1867,0,5,False
DEL026139,POL007884,2025-03-20,1754,0,0,True
DEL026140,POL051152,2026-07-06,4052,0,14,False
DEL026141,POL051792,2025-02-24,1762,0,1,False
DEL026142,POL020116,2026-05-27,641,0,0,True
DEL026143,POL063053,2025-12-30,722,0,0,True
DEL026144,POL053413,2024-08-11,921,0,0,True
DEL026145,POL023653,2026-03-13,740,0,0,True
DEL026146,POL037174,2025-01-09,1270,0,0,True
DEL026147,POL067048,2026-04-11,3261,0,0,True
DEL026148,POL050136,2025-05-26,1690,0,14,False
DEL026149,POL026898,2025-09-19,1120,0,3,False
DEL026150,POL011157,2025-02-07,2088,0,0,True
DEL026151,POL070916,2025-02-22,2275,0,0,True
DEL026152,POL003701,2024-09-22,229,0,3,False
DEL026153,POL031904,2025-09-10,890,0,2,False
DEL026154,POL072413,2026-05-07,71,0,10,False
DEL026155,POL014987,2025-02-09,1333,0,0,True
DEL026156,POL057272,2024-09-20,1030,5,0,True
DEL026157,POL002531,2024-09-25,2271,0,3,False
DEL026158,POL054635,2025-11-04,1485,0,0,True
DEL026159,POL040334,2025-06-11,182,0,10,False
DEL026160,POL037021,2025-02-05,1268,0,0,True
DEL026161,POL051295,2026-02-10,1019,0,0,True
DEL026162,POL007467,2025-01-23,36,2,0,True
DEL026163,POL011649,2025-10-06,2383,1,0,True
DEL026164,POL047680,2026-02-16,2826,0,0,True
DEL026165,POL047585,2024-08-06,1430,0,0,True
DEL026166,POL000460,2024-11-29,872,0,0,True
DEL026167,POL002334,2026-02-10,830,0,10,False
DEL026168,POL046628,2025-04-07,77,0,0,True
DEL026169,POL065754,2025-07-09,2206,0,0,True
DEL026170,POL070632,2026-03-05,3224,0,0,True
DEL026171,POL017402,2024-10-13,503,0,0,True
DEL026172,POL077809,2025-08-30,1891,0,0,True
DEL026173,POL052075,2026-06-17,325,0,0,True
DEL026174,POL004158,2024-12-26,645,0,0,True
DEL026175,POL045118,2026-07-04,2124,0,7,False
DEL026176,POL046312,2025-01-25,640,0,0,True
DEL026177,POL061823,2025-02-18,2464,0,0,True
DEL026178,POL008401,2025-07-28,2345,0,14,False
DEL026179,POL061647,2026-01-19,2302,0,0,True
DEL026180,POL063217,2024-10-25,4510,0,3,False
DEL026181,POL000701,2026-05-14,2223,0,2,False
DEL026182,POL052407,2025-06-02,3077,0,1,False
DEL026183,POL041013,2025-07-16,106,0,0,True
DEL026184,POL024873,2025-11-29,1050,0,3,False
DEL026185,POL026554,2024-09-17,440,0,0,True
DEL026186,POL066176,2025-01-19,1554,0,0,True
DEL026187,POL070003,2026-05-09,2405,0,0,True
DEL026188,POL069848,2026-07-10,1339,0,0,True
DEL026189,POL006164,2025-12-13,986,0,0,True
DEL026190,POL006924,2025-10-18,1448,0,5,False
DEL026191,POL070859,2024-08-04,3223,0,0,True
DEL026192,POL060277,2025-05-11,104,0,1,False
DEL026193,POL071306,2025-04-23,605,0,0,True
DEL026194,POL004624,2025-06-10,2769,0,1,False
DEL026195,POL069011,2026-04-01,676,0,0,True
DEL026196,POL025231,2025-04-16,1334,0,0,True
DEL026197,POL061578,2026-02-10,99,0,0,True
DEL026198,POL064602,2026-03-29,198,0,0,True
DEL026199,POL064172,2026-06-05,2843,0,10,False
DEL026200,POL060413,2025-08-09,284,0,0,True
DEL026201,POL071625,2026-01-02,1812,0,14,False
DEL026202,POL032789,2025-07-13,1212,0,1,False
DEL026203,POL020197,2025-04-17,835,0,0,True
DEL026204,POL036323,2025-01-31,1509,2,2,False
DEL026205,POL018342,2025-06-26,1797,0,0,True
DEL026206,POL071509,2025-12-30,1448,0,1,False
DEL026207,POL004146,2025-09-07,410,2,7,False
DEL026208,POL036092,2025-11-29,1804,0,1,False
DEL026209,POL006757,2025-09-10,4435,0,0,True
DEL026210,POL058796,2025-04-15,790,0,3,False
DEL026211,POL005783,2024-12-28,2038,0,0,True
DEL026212,POL050540,2024-08-11,867,0,1,False
DEL026213,POL060058,2026-01-10,2124,0,10,False
DEL026214,POL059923,2024-11-23,767,1,0,True
DEL026215,POL004762,2025-02-15,137,0,0,True
DEL026216,POL048886,2025-11-10,2578,0,0,True
DEL026217,POL062444,2026-03-09,2638,0,0,True
DEL026218,POL055877,2026-02-03,3334,0,0,True
DEL026219,POL022565,2024-11-20,311,0,0,True
DEL026220,POL011241,2026-01-12,1276,0,0,True
DEL026221,POL040293,2024-12-21,1980,0,2,False
DEL026222,POL073642,2025-04-03,3437,0,0,True
DEL026223,POL054831,2025-08-26,1433,0,3,False
DEL026224,POL073832,2024-08-16,172,0,3,False
DEL026225,POL026013,2024-09-09,66,0,3,False
DEL026226,POL059051,2025-06-04,1609,0,0,True
DEL026227,POL014212,2024-10-29,1277,0,0,True
DEL026228,POL079545,2025-12-09,3329,20,0,True
DEL026229,POL034054,2024-12-20,252,0,0,True
DEL026230,POL000583,2026-07-15,3328,0,0,True
DEL026231,POL028281,2025-04-19,1663,0,0,True
DEL026232,POL012072,2024-12-18,2256,0,2,False
DEL026233,POL079308,2024-10-05,1197,0,0,True
DEL026234,POL015759,2024-08-31,1940,0,0,True
DEL026235,POL060846,2024-12-28,3427,0,0,True
DEL026236,POL020253,2025-12-22,1208,0,0,True
DEL026237,POL079039,2026-05-25,1502,0,7,False
DEL026238,POL024938,2026-06-06,1992,0,5,False
DEL026239,POL071061,2025-02-26,2441,0,0,True
DEL026240,POL040812,2025-06-09,3800,0,10,False
DEL026241,POL051867,2025-10-02,1041,0,0,True
DEL026242,POL039580,2025-03-09,3075,0,0,True
DEL026243,POL070496,2026-01-28,426,0,0,True
DEL026244,POL070079,2025-04-06,2365,0,7,False
DEL026245,POL005964,2024-11-07,1621,0,2,False
DEL026246,POL056510,2026-05-23,2329,0,0,True
DEL026247,POL034858,2025-05-15,3687,0,0,True
DEL026248,POL037754,2026-05-29,2516,2,3,False
DEL026249,POL007910,2026-02-07,2313,0,0,True
DEL026250,POL052330,2026-05-28,556,0,0,True
DEL026251,POL042660,2026-01-29,2507,0,0,True
DEL026252,POL069164,2026-07-15,3051,0,0,True
DEL026253,POL049099,2026-04-01,568,0,0,True
DEL026254,POL021204,2026-07-06,3484,0,1,False
DEL026255,POL039929,2025-10-08,2653,0,0,True
DEL026256,POL010157,2025-03-24,2895,0,0,True
DEL026257,POL029658,2025-04-23,3166,0,0,True
DEL026258,POL056429,2026-06-21,4143,1,0,True
DEL026259,POL033634,2024-11-19,4010,0,1,False
DEL026260,POL025292,2026-05-20,1658,0,0,True
DEL026261,POL047751,2026-02-09,204,0,1,False
DEL026262,POL069773,2025-06-30,2273,0,3,False
DEL026263,POL007657,2026-02-03,1834,10,2,False
DEL026264,POL047154,2026-05-03,1013,0,0,True
DEL026265,POL037305,2024-11-05,2952,0,0,True
DEL026266,POL032452,2024-09-29,1493,0,0,True
DEL026267,POL005049,2026-02-19,488,0,0,True
DEL026268,POL051466,2025-11-21,3303,0,5,False
DEL026269,POL060838,2024-08-18,376,0,0,True
DEL026270,POL071365,2025-07-17,2947,0,1,False
DEL026271,POL079055,2025-12-24,2864,2,5,False
DEL026272,POL025310,2026-05-09,519,0,0,True
DEL026273,POL030398,2025-07-14,840,2,2,False
DEL026274,POL053971,2024-12-19,2846,1,0,True
DEL026275,POL022762,2025-08-05,4101,0,0,True
DEL026276,POL065197,2025-12-22,584,0,0,True
DEL026277,POL021950,2025-07-28,2485,0,3,False
DEL026278,POL000863,2024-08-29,731,0,0,True
DEL026279,POL072824,2025-11-25,1486,0,2,False
DEL026280,POL042242,2025-03-23,825,0,3,False
DEL026281,POL034801,2026-05-25,2227,0,0,True
DEL026282,POL013209,2025-06-16,32,0,1,False
DEL026283,POL079719,2025-06-09,404,0,0,True
DEL026284,POL070458,2025-07-05,882,0,0,True
DEL026285,POL018774,2025-09-18,185,0,0,True
DEL026286,POL000552,2025-10-20,320,0,0,True
DEL026287,POL006750,2025-10-29,2009,0,0,True
DEL026288,POL013010,2025-11-05,2330,0,0,True
DEL026289,POL021572,2025-11-01,595,0,0,True
DEL026290,POL023283,2025-01-05,387,0,0,True
DEL026291,POL046003,2026-02-05,1197,0,0,True
DEL026292,POL044543,2024-12-11,309,0,0,True
DEL026293,POL051413,2025-12-20,1776,0,0,True
DEL026294,POL046457,2024-09-25,1615,0,0,True
DEL026295,POL023447,2025-04-01,3474,0,0,True
DEL026296,POL050800,2025-05-07,1243,0,0,True
DEL026297,POL077253,2026-04-02,563,1,0,True
DEL026298,POL055093,2026-06-04,2172,0,1,False
DEL026299,POL054409,2025-03-25,1407,0,0,True
DEL026300,POL051088,2025-02-25,3038,0,0,True
DEL026301,POL070459,2025-08-27,2389,0,10,False
DEL026302,POL008553,2024-07-16,357,5,5,False
DEL026303,POL046932,2026-07-11,78,0,0,True
DEL026304,POL035206,2025-05-07,731,0,1,False
DEL026305,POL007308,2024-08-20,1001,0,5,False
DEL026306,POL027847,2025-02-19,767,0,0,True
DEL026307,POL007404,2025-12-02,2168,0,5,False
DEL026308,POL013822,2025-07-13,116,0,3,False
DEL026309,POL060537,2024-08-06,1857,0,0,True
DEL026310,POL072655,2025-05-25,4193,0,2,False
DEL026311,POL004142,2025-09-08,2952,0,0,True
DEL026312,POL055509,2026-01-20,2111,0,1,False
DEL026313,POL076857,2025-09-11,1016,10,0,True
DEL026314,POL063711,2025-04-12,493,0,0,True
DEL026315,POL070497,2026-04-30,644,0,0,True
DEL026316,POL065203,2026-05-28,888,0,0,True
DEL026317,POL049161,2026-07-30,205,0,0,True
DEL026318,POL040706,2025-04-18,1073,0,0,True
DEL026319,POL055855,2025-01-15,1070,0,0,True
DEL026320,POL031225,2026-06-27,1926,20,3,False
DEL026321,POL066116,2026-02-16,352,0,0,True
DEL026322,POL017352,2024-12-24,1472,0,0,True
DEL026323,POL032163,2025-02-25,566,0,3,False
DEL026324,POL051035,2025-01-07,2574,0,0,True
DEL026325,POL037161,2026-03-03,348,0,2,False
DEL026326,POL043133,2026-06-22,2655,0,0,True
DEL026327,POL042058,2025-01-20,244,0,0,True
DEL026328,POL068229,2026-01-04,1227,5,7,False
DEL026329,POL031062,2025-07-13,1097,0,0,True
DEL026330,POL065036,2026-04-19,976,0,0,True
DEL026331,POL048936,2025-12-07,2200,0,0,True
DEL026332,POL029856,2026-01-31,1468,0,0,True
DEL026333,POL044895,2024-09-19,2065,0,0,True
DEL026334,POL052653,2026-02-23,2800,0,0,True
DEL026335,POL025166,2024-08-15,928,0,0,True
DEL026336,POL075199,2025-12-13,2253,0,0,True
DEL026337,POL002163,2025-01-30,1331,0,3,False
DEL026338,POL059731,2025-01-17,4909,0,0,True
DEL026339,POL063810,2025-10-21,3720,0,0,True
DEL026340,POL062490,2024-10-22,1852,0,14,False
DEL026341,POL067672,2024-10-23,2109,0,5,False
DEL026342,POL043216,2024-08-11,1217,0,5,False
DEL026343,POL059974,2025-06-26,430,0,0,True
DEL026344,POL078517,2024-11-22,630,0,0,True
DEL026345,POL071428,2024-11-01,284,0,0,True
DEL026346,POL032683,2025-02-26,1271,0,0,True
DEL026347,POL045680,2025-03-03,2105,0,0,True
DEL026348,POL027229,2025-04-15,2585,0,0,True
DEL026349,POL044546,2025-07-18,255,0,0,True
DEL026350,POL026636,2025-04-24,2380,0,3,False
DEL026351,POL073883,2024-10-12,2515,0,0,True
DEL026352,POL047485,2026-05-22,868,0,0,True
DEL026353,POL051013,2025-02-06,589,0,0,True
DEL026354,POL011502,2024-12-11,3637,0,2,False
DEL026355,POL031080,2026-01-14,2744,0,2,False
DEL026356,POL055811,2024-08-08,1940,0,1,False
DEL026357,POL061969,2024-10-11,1428,0,10,False
DEL026358,POL026020,2025-06-16,184,0,10,False
DEL026359,POL031333,2026-04-17,1067,0,2,False
DEL026360,POL017197,2026-05-28,1850,0,0,True
DEL026361,POL029497,2025-06-19,713,0,14,False
DEL026362,POL056324,2025-04-28,3942,0,0,True
DEL026363,POL067644,2026-02-26,673,0,0,True
DEL026364,POL001815,2025-11-10,1477,0,0,True
DEL026365,POL025453,2024-11-28,1240,0,0,True
DEL026366,POL049568,2025-05-14,1753,0,0,True
DEL026367,POL015046,2026-05-28,2497,0,1,False
DEL026368,POL056190,2025-08-11,1944,0,0,True
DEL026369,POL022715,2025-01-31,1555,0,0,True
DEL026370,POL049998,2025-06-08,3001,0,0,True
DEL026371,POL043472,2025-01-17,1242,0,0,True
DEL026372,POL024721,2025-10-14,1464,0,0,True
DEL026373,POL003517,2025-08-26,2166,0,5,False
DEL026374,POL059216,2024-12-09,2406,0,1,False
DEL026375,POL022167,2025-05-14,1610,0,1,False
DEL026376,POL071776,2025-09-14,1826,0,0,True
DEL026377,POL028779,2025-09-01,840,0,2,False
DEL026378,POL053448,2025-02-21,867,0,0,True
DEL026379,POL039887,2026-07-06,1509,0,3,False
DEL026380,POL062039,2025-08-15,251,0,2,False
DEL026381,POL011139,2025-04-24,2069,0,0,True
DEL026382,POL007559,2024-10-11,1862,0,0,True
DEL026383,POL006666,2026-05-15,1213,0,0,True
DEL026384,POL024551,2025-12-06,2545,0,0,True
DEL026385,POL007233,2024-09-07,678,0,1,False
DEL026386,POL072952,2025-03-15,1777,0,1,False
DEL026387,POL016513,2025-12-14,1213,0,0,True
DEL026388,POL006368,2025-10-13,1496,0,0,True
DEL026389,POL071788,2025-07-22,1720,0,0,True
DEL026390,POL013025,2026-06-08,1369,0,0,True
DEL026391,POL068603,2026-03-08,838,0,2,False
DEL026392,POL069761,2025-08-10,2717,0,0,True
DEL026393,POL025230,2025-10-17,3294,0,1,False
DEL026394,POL027681,2025-12-30,2578,5,0,True
DEL026395,POL038189,2026-06-30,1204,0,0,True
DEL026396,POL076049,2026-01-22,3511,0,0,True
DEL026397,POL032834,2026-07-06,1006,0,0,True
DEL026398,POL057164,2025-10-30,2763,0,0,True
DEL026399,POL078607,2026-05-22,2091,0,0,True
DEL026400,POL016321,2025-07-08,1633,0,0,True
DEL026401,POL037202,2026-06-20,62,0,0,True
DEL026402,POL040195,2025-01-17,276,0,7,False
DEL026403,POL002695,2024-12-15,3098,0,0,True
DEL026404,POL051859,2025-11-12,86,0,0,True
DEL026405,POL069559,2024-07-21,341,0,0,True
DEL026406,POL030060,2026-06-13,1039,0,0,True
DEL026407,POL000220,2025-06-13,647,1,0,True
DEL026408,POL013285,2026-06-11,2898,0,0,True
DEL026409,POL074443,2026-04-09,325,0,1,False
DEL026410,POL011386,2025-05-20,1242,0,1,False
DEL026411,POL051048,2024-10-13,1587,0,0,True
DEL026412,POL071660,2025-06-28,2850,20,1,False
DEL026413,POL043412,2026-04-02,1827,0,0,True
DEL026414,POL012260,2024-09-24,2431,0,0,True
DEL026415,POL002816,2026-06-04,2403,0,0,True
DEL026416,POL019791,2025-10-12,337,0,3,False
DEL026417,POL045285,2026-02-19,3290,0,0,True
DEL026418,POL030920,2025-10-08,2393,1,0,True
DEL026419,POL061623,2025-12-27,1043,0,0,True
DEL026420,POL048911,2026-06-13,2338,0,0,True
DEL026421,POL012859,2026-04-17,719,0,0,True
DEL026422,POL027220,2024-11-19,484,0,0,True
DEL026423,POL033509,2026-04-27,354,0,3,False
DEL026424,POL038964,2025-11-23,2800,0,7,False
DEL026425,POL031087,2025-06-27,3723,0,1,False
DEL026426,POL002702,2026-02-22,281,0,0,True
DEL026427,POL004124,2025-05-24,2209,0,0,True
DEL026428,POL062320,2024-09-14,199,1,2,False
DEL026429,POL017381,2025-02-03,655,0,2,False
DEL026430,POL006517,2024-09-04,575,0,0,True
DEL026431,POL015500,2025-09-26,1160,2,0,True
DEL026432,POL063855,2026-03-07,3789,0,0,True
DEL026433,POL077244,2026-07-03,255,0,0,True
DEL026434,POL043066,2025-05-10,2739,0,0,True
DEL026435,POL029610,2025-01-11,3587,0,0,True
DEL026436,POL018696,2026-06-26,1671,20,0,True
DEL026437,POL026266,2025-07-09,3281,0,0,True
DEL026438,POL029975,2024-07-26,1047,0,0,True
DEL026439,POL019056,2025-11-04,842,5,7,False
DEL026440,POL006689,2025-06-18,1464,0,2,False
DEL026441,POL078008,2024-11-25,685,0,0,True
DEL026442,POL062182,2026-05-29,2870,0,2,False
DEL026443,POL010985,2026-03-27,4532,0,0,True
DEL026444,POL025049,2025-02-13,844,20,7,False
DEL026445,POL016454,2026-07-24,807,0,0,True
DEL026446,POL026211,2025-11-18,3390,0,0,True
DEL026447,POL029664,2024-10-29,406,0,0,True
DEL026448,POL033921,2024-09-17,2526,20,1,False
DEL026449,POL045244,2024-08-27,1095,1,0,True
DEL026450,POL026795,2025-03-05,1536,0,0,True
DEL026451,POL028618,2026-02-24,1560,0,14,False
DEL026452,POL017608,2026-05-26,514,0,3,False
DEL026453,POL057764,2025-10-20,1805,0,0,True
DEL026454,POL056830,2025-12-06,2745,0,0,True
DEL026455,POL037768,2025-05-06,345,0,3,False
DEL026456,POL022651,2025-06-16,1352,0,5,False
DEL026457,POL025321,2026-01-03,935,2,0,True
DEL026458,POL043894,2026-07-13,2483,0,0,True
DEL026459,POL067672,2024-10-18,1759,0,0,True
DEL026460,POL077744,2024-11-07,1178,0,0,True
DEL026461,POL024359,2025-02-11,91,0,0,True
DEL026462,POL006772,2024-07-17,155,0,0,True
DEL026463,POL052972,2026-01-23,935,0,0,True
DEL026464,POL013962,2025-06-06,3107,0,0,True
DEL026465,POL019743,2025-05-08,1950,0,0,True
DEL026466,POL008190,2026-07-03,3231,0,10,False
DEL026467,POL046853,2026-07-18,1514,0,7,False
DEL026468,POL072719,2025-09-21,2943,0,7,False
DEL026469,POL032584,2025-01-17,279,0,1,False
DEL026470,POL047301,2025-02-25,1265,0,0,True
DEL026471,POL058591,2025-08-17,2183,0,0,True
DEL026472,POL004294,2025-04-28,1858,0,1,False
DEL026473,POL005852,2025-07-30,1100,0,0,True
DEL026474,POL071491,2025-05-29,473,0,5,False
DEL026475,POL066565,2025-02-17,458,0,2,False
DEL026476,POL074021,2024-12-17,1747,0,0,True
DEL026477,POL069418,2026-03-29,3073,0,3,False
DEL026478,POL075105,2026-05-18,2624,0,0,True
DEL026479,POL036328,2025-06-18,78,0,0,True
DEL026480,POL073835,2025-02-24,970,2,0,True
DEL026481,POL046855,2025-11-01,1543,20,0,True
DEL026482,POL048534,2025-11-06,1586,0,3,False
DEL026483,POL064142,2026-02-12,2121,0,0,True
DEL026484,POL039828,2024-12-01,1789,0,0,True
DEL026485,POL047259,2026-05-16,1326,1,0,True
DEL026486,POL059786,2025-09-07,484,0,0,True
DEL026487,POL017513,2026-03-25,678,0,0,True
DEL026488,POL077246,2025-11-25,1466,0,2,False
DEL026489,POL009531,2024-12-16,3028,0,3,False
DEL026490,POL029703,2026-06-14,624,0,0,True
DEL026491,POL053545,2026-07-17,806,0,0,True
DEL026492,POL026299,2025-06-17,760,0,0,True
